id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
30924,Women,Apparel,Bottomwear,Skirts,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Ghera Skirt,images/30924.jpg
13994,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Solid Black Jackets,images/13994.jpg
17198,Men,Apparel,Topwear,Sweaters,Black,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Black Sweater,images/17198.jpg
11096,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,Scullers Women Stripes Purple Sweaters,images/11096.jpg
17153,Men,Apparel,Topwear,Jackets,Khaki,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Lt.khaki Jacket,images/17153.jpg
6504,Men,Apparel,Topwear,Jackets,Blue,Summer,2011.0,Casual,ADIDAS Men Wind Sky Blue Jacket,images/6504.jpg
8832,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Spykar Men Rts Grey White Pullover Grey Sweaters,images/8832.jpg
8497,Women,Apparel,Bottomwear,Skirts,Cream,Fall,2011.0,Casual,Forever New Women Cameo Skirt Cream Skirts,images/8497.jpg
27199,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Casual,Doodle Kids Girl Printed Grey Skirt,images/27199.jpg
20383,Men,Apparel,Topwear,Sweaters,White,Fall,2011.0,Casual,Spykar Men Solid White Sweater,images/20383.jpg
42969,Women,Apparel,Bottomwear,Swimwear,Brown,Summer,2018.0,Casual,Amante Brown & Green Swimsuit WCSD03,images/42969.jpg
6532,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2011.0,Sports,Nike Women's Border Pink Skirt,images/6532.jpg
20377,Women,Apparel,Topwear,Jackets,Pink,Fall,2011.0,Casual,Urban Yoga Women Solid Pink Jacket,images/20377.jpg
18571,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Puma Men Solid Grey Sweater,images/18571.jpg
11098,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011.0,Ethnic,Scullers Women Solid Purple Leggings,images/11098.jpg
17196,Men,Apparel,Topwear,Sweaters,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Stripes Navy Blue Sweater,images/17196.jpg
31454,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Sports,Nike Women Tennis Black Skirt,images/31454.jpg
12848,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Ant Kids Check Blue Skirts,images/12848.jpg
14323,Women,Apparel,Topwear,Sweaters,White,Fall,2011.0,Casual,ADIDAS Women Stripes White Sweaters,images/14323.jpg
41313,Women,Apparel,Bottomwear,Leggings,White,Summer,2012.0,Ethnic,Aurelia Women White Leggings,images/41313.jpg
1582,Unisex,Apparel,Bottomwear,Swimwear,Black,Summer,2011.0,Sports,Nabaiji Unisex Black Silicone Swimming Cap,images/1582.jpg
33959,Women,Apparel,Bottomwear,Leggings,Grey,Summer,2012.0,Casual,Femella Women Grey Leggings,images/33959.jpg
23303,Women,Apparel,Bottomwear,Leggings,Maroon,Fall,2011.0,Ethnic,W Women Solid Maroon Leggings,images/23303.jpg
10777,Women,Apparel,Topwear,Jackets,Purple,Summer,2011.0,Sports,Nike Women Hooded Purple Jacket,images/10777.jpg
15037,Women,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,ADIDAS Women Check Black Sweaters,images/15037.jpg
18728,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Arrow Woman Keisha Grey Sweater,images/18728.jpg
15008,Men,Apparel,Topwear,Jackets,White,Fall,2011.0,Sports,ADIDAS Men White Jacket,images/15008.jpg
59115,Men,Apparel,Topwear,Jackets,Navy Blue,Summer,2012.0,Casual,Just Natural Men Navy Blue Jacket,images/59115.jpg
33992,Women,Accessories,Scarves,Scarves,Off White,Summer,2012.0,Casual,Femella Women Printed Off White Scarf,images/33992.jpg
15030,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011.0,Casual,ADIDAS Women Stripes Pink Sweaters,images/15030.jpg
7686,Men,Apparel,Topwear,Jackets,Red,Fall,2011.0,Sports,Puma Men Alonso Track Red Ferrari Jacket,images/7686.jpg
16017,Men,Accessories,Scarves,Scarves,Black,Fall,2011.0,Casual,Turtle Check Men Black Scarf,images/16017.jpg
41314,Women,Apparel,Bottomwear,Leggings,Black,Fall,2012.0,Casual,Aurelia Women Black Leggings,images/41314.jpg
14324,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011.0,Casual,ADIDAS Women Stripes Pink Sweaters,images/14324.jpg
59112,Men,Apparel,Topwear,Jackets,Olive,Summer,2012.0,Casual,Just Natural Men Olive Jacket,images/59112.jpg
57088,Women,Apparel,Bottomwear,Skirts,Teal,Summer,2012.0,Casual,Elle Women Teal Skirt,images/57088.jpg
18522,Men,Apparel,Topwear,Jackets,Black,Summer,2015.0,Casual,C Vox Men Solid 1349 Black Jacket,images/18522.jpg
18710,Women,Apparel,Bottomwear,Skirts,Tan,Fall,2011.0,Casual,Arrow Woman Printed Tan Skirt,images/18710.jpg
33961,Women,Apparel,Bottomwear,Leggings,Red,Summer,2012.0,Casual,Femella Women Red Leggings,images/33961.jpg
54052,Women,Apparel,Bottomwear,Leggings,Navy Blue,Summer,2012.0,Casual,Myntra Women Navy Blue Leggings,images/54052.jpg
15462,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,Puma Men Heroes Wind Black Jackets,images/15462.jpg
15006,Men,Apparel,Topwear,Jackets,White,Fall,2011.0,Sports,ADIDAS Men Solid White Jackets,images/15006.jpg
28944,Women,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,BIBA OUTLET Women Pink Leggings,images/28944.jpg
13305,Women,Apparel,Bottomwear,Skirts,Red,Fall,2011.0,Casual,Gini and Jony Kids Girls Solid Red Skirts,images/13305.jpg
41322,Women,Apparel,Bottomwear,Leggings,Orange,Summer,2012.0,Ethnic,Aurelia Women Orange Leggings,images/41322.jpg
33957,Women,Apparel,Bottomwear,Leggings,Black,Spring,2012.0,Casual,Femella Women Black Leggings,images/33957.jpg
25036,Women,Apparel,Bottomwear,Leggings,Grey,Fall,2011.0,Casual,Nike Women Depth Long Grey Leggings,images/25036.jpg
28943,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,BIBA OUTLET Women Green Leggings,images/28943.jpg
57086,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2012.0,Casual,Elle Women Pink Vintage Skirt,images/57086.jpg
54055,Women,Apparel,Bottomwear,Leggings,Rust,Summer,2012.0,Casual,Myntra Women Rust Leggings,images/54055.jpg
47670,Women,Accessories,Scarves,Scarves,Cream,Summer,2012.0,Casual,Femella Women Cream and Black Printed Scarf,images/47670.jpg
33508,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Doodle Kids Girl Washed Blue Skirt,images/33508.jpg
22458,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2011.0,Casual,Myntra Women Pink Leggings,images/22458.jpg
47652,Women,Accessories,Scarves,Scarves,Pink,Summer,2012.0,Casual,Femella Women Pink & White Scarf,images/47652.jpg
38935,Girls,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Leggings,images/38935.jpg
59902,Women,Accessories,Scarves,Scarves,White,Fall,2012.0,Casual,Femella Women White Printed Scarf,images/59902.jpg
33149,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Leggings,images/33149.jpg
38932,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Leggings,images/38932.jpg
59905,Women,Accessories,Scarves,Scarves,Pink,Fall,2012.0,Casual,Femella Women Pink Printed Scarf,images/59905.jpg
3464,Unisex,Apparel,Apparel Set,Swimwear,Blue,Winter,2010.0,Sports,ADIDAS Kid's Light Aqua Swimming Cap,images/3464.jpg
44686,Women,Apparel,Bottomwear,Leggings,Magenta,Summer,2012.0,Casual,Wills Lifestyle Women Magenta Leggings,images/44686.jpg
33720,Women,Apparel,Bottomwear,Leggings,Green,Fall,2012.0,Casual,Pieces Women Green Leggings,images/33720.jpg
47663,Women,Accessories,Scarves,Scarves,Brown,Summer,2012.0,Casual,Femella Women Brown Leopard Print Scarf,images/47663.jpg
37514,Boys,Apparel,Bottomwear,Leggings,Yellow,Summer,2012.0,Casual,Madagascar3 Infant Boys Lemon Yellow Leggings,images/37514.jpg
33988,Women,Accessories,Scarves,Scarves,Blue,Summer,2012.0,Casual,Femella Women Printed Blue Scarf,images/33988.jpg
12839,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011.0,Casual,Ant Kids Pleated Black Skirts,images/12839.jpg
22456,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2011.0,Casual,Myntra Women Blue Leggings,images/22456.jpg
57092,Women,Apparel,Bottomwear,Skirts,Off White,Summer,2012.0,Casual,Elle Women Off White Skirt,images/57092.jpg
47664,Women,Accessories,Scarves,Scarves,Grey,Summer,2012.0,Casual,Femella Women Grey & Blue Butterfly Scarf,images/47664.jpg
13514,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Palm Tree Women Washed Blue Skirts,images/13514.jpg
50025,Women,Apparel,Bottomwear,Leggings,Nude,Winter,2015.0,Casual,Hanes Women Nude ComfortSoft Waistband Cotton Stretch Full Leggings,images/50025.jpg
2188,Women,Apparel,Apparel Set,Swimwear,Black,Summer,2016.0,Sports,ADIDAS Women Stripe Black Swimming Cap,images/2188.jpg
37578,Girls,Accessories,Gloves,Gloves,Green,Summer,2012.0,Casual,Madagascar 3 Infant Girls Light Green Mittens,images/37578.jpg
42973,Women,Apparel,Bottomwear,Swimwear,Magenta,Winter,2015.0,Casual,Amante Magenta Swimsuit WFSD05,images/42973.jpg
37540,Boys,Accessories,Gloves,Gloves,Yellow,Summer,2012.0,Casual,Madagascar 3 Infant Boys Yellow Mittens,images/37540.jpg
42974,Women,Apparel,Bottomwear,Swimwear,Brown,Winter,2015.0,Casual,Amante Brown Swimsuit WFSD06,images/42974.jpg
26863,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012.0,Casual,Jealous 21 Women Navy Blue Skirts,images/26863.jpg
32252,Women,Apparel,Bottomwear,Skirts,Red,Summer,2012.0,Ethnic,Fabindia Women Red Skirts,images/32252.jpg
47665,Women,Accessories,Scarves,Scarves,Blue,Summer,2012.0,Casual,Femella Women Blue & White Scarf,images/47665.jpg
43655,Women,Apparel,Dress,Jumpsuit,Multi,Summer,2012.0,Casual,ONLY Women Multi Coloured Short Jumpsuit,images/43655.jpg
57897,Women,Accessories,Scarves,Scarves,White,Summer,2012.0,Casual,Femella Women Black & Grey Scarf,images/57897.jpg
33989,Women,Accessories,Scarves,Scarves,Blue,Summer,2012.0,Casual,Femella Women Printed Blue Scarf,images/33989.jpg
59904,Women,Accessories,Scarves,Scarves,Pink,Fall,2012.0,Casual,Femella Women Pink Scarf,images/59904.jpg
3465,Unisex,Apparel,Apparel Set,Swimwear,Black,Fall,2010.0,Sports,ADIDAS Unisex Black White Swimming Cap,images/3465.jpg
33987,Women,Accessories,Scarves,Scarves,Purple,Summer,2012.0,Casual,Femella Women Check Purple Scarf,images/33987.jpg
47653,Women,Accessories,Scarves,Scarves,Yellow,Summer,2012.0,Casual,Femella Women Yellow & Grey Scarf,images/47653.jpg
59903,Women,Accessories,Scarves,Scarves,Peach,Fall,2012.0,Casual,Femella Women Peach Printed Scarf,images/59903.jpg
18903,Unisex,Accessories,Gloves,Gloves,Black,Summer,2011.0,Casual,ADIDAS Originals Unisex AC Striped Black Gloves,images/18903.jpg
19442,Men,Accessories,Gloves,Gloves,Black,Summer,2012.0,Casual,Quiksilver Men Black Octo Gloves,images/19442.jpg
37577,Girls,Accessories,Gloves,Gloves,Pink,Summer,2012.0,Casual,Madagascar 3 Infants Girl Pink Mittens,images/37577.jpg
57034,Women,Apparel,Dress,Jumpsuit,White,Summer,2012.0,Casual,Forever New Women White Playsuit,images/57034.jpg
37541,Boys,Accessories,Gloves,Gloves,Blue,Summer,2012.0,Casual,Madagascar 3 Infant Boys Blue Mittens,images/37541.jpg
13515,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Palm Tree Kids Girl Washed Blue Skirts,images/13515.jpg
42972,Women,Apparel,Bottomwear,Swimwear,Black,Winter,2015.0,Casual,Amante Black Swimsuit WCSD07,images/42972.jpg
37579,Girls,Accessories,Gloves,Gloves,White,Summer,2012.0,Casual,Madagascar 3 Infant Girls White Mittens,images/37579.jpg
31161,Boys,Apparel,Topwear,Blazers,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Navy Blue Blazer,images/31161.jpg
25939,Women,Accessories,Scarves,Scarves,White,Summer,2012.0,Casual,Femella Women White Scarf,images/25939.jpg
43317,Women,Apparel,Dress,Jumpsuit,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Jumpsuit,images/43317.jpg
23468,Men,Accessories,Scarves,Scarves,Brown,Winter,2015.0,Casual,Lino Perros Men Brown Check Scarf,images/23468.jpg
27231,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012.0,Casual,Doodle Kids Girl Washed Blue Skirt,images/27231.jpg
25937,Women,Accessories,Scarves,Scarves,Blue,Summer,2012.0,Casual,Femella Women Blue Scarf,images/25937.jpg
23461,Men,Accessories,Scarves,Scarves,Black,Winter,2015.0,Casual,Lino Perros Men Black Check Scarf,images/23461.jpg
25930,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Casual,Femella Women Black Skirt,images/25930.jpg
23466,Men,Accessories,Scarves,Scarves,Grey,Winter,2015.0,Casual,Lino Perros Men Grey Check Scarf,images/23466.jpg
17638,Unisex,Accessories,Scarves,Scarves,Red,Fall,2011.0,Casual,Puma Unisex Graphic Red Scarf,images/17638.jpg
17636,Unisex,Accessories,Scarves,Scarves,Purple,Fall,2011.0,Casual,Puma Unisex Graphic Purple Scarf,images/17636.jpg
25955,Women,Accessories,Scarves,Scarves,Maroon,Summer,2012.0,Casual,Femella Women Maroon Scarf,images/25955.jpg
14629,Women,Accessories,Scarves,Scarves,Pink,Summer,2011.0,Casual,United Colors of Benetton Women Solid Pink Scarves,images/14629.jpg
25952,Women,Accessories,Scarves,Scarves,Blue,Summer,2012.0,Casual,Femella Women Printed Blue Scarf,images/25952.jpg
6857,Women,Apparel,Bottomwear,Skirts,Black,Summer,2011.0,Casual,Forever New Women's Animal Stroke Print Black Skirt,images/6857.jpg
25931,Women,Apparel,Bottomwear,Skirts,Red,Summer,2012.0,Casual,Femella Women Red Skirt,images/25931.jpg
23467,Men,Accessories,Scarves,Scarves,Beige,Winter,2015.0,Casual,Lino Perros Men Beige Check Scarf,images/23467.jpg
25936,Women,Accessories,Scarves,Scarves,Purple,Summer,2012.0,Casual,Femella Women Purple Scarf,images/25936.jpg
23460,Men,Accessories,Scarves,Scarves,Brown,Winter,2015.0,Casual,Lino Perros Men Brown Check Scarf,images/23460.jpg
24809,Unisex,Apparel,Bottomwear,Swimwear,Pink,Fall,2011.0,Sports,Nabaiji Unisex Pink Swimming Cap,images/24809.jpg
19543,Men,Accessories,Gloves,Gloves,Red,Fall,2011.0,Casual,United Colors of Benetton Men Solid Red Gloves,images/19543.jpg
2247,Women,Apparel,Apparel Set,Swimwear,Purple,Winter,2010.0,Sports,ADIDAS Women Swimming Purple Cap,images/2247.jpg
19544,Men,Accessories,Gloves,Gloves,Green,Fall,2011.0,Casual,United Colors of Benetton Men Solid Green Gloves,images/19544.jpg
27845,Women,Apparel,Topwear,Blazers,Black,Summer,2012.0,Formal,Scullers For Her Black Blazer,images/27845.jpg
31743,Men,Apparel,Topwear,Blazers,Olive,Summer,2012.0,Formal,Reid & Taylor Men Semi Formal Olive Blazer,images/31743.jpg
31729,Men,Apparel,Topwear,Blazers,Blue,Summer,2012.0,Formal,Reid & Taylor Men Blue Blazer,images/31729.jpg
31742,Men,Apparel,Topwear,Blazers,Black,Summer,2012.0,Formal,Reid & Taylor Men Semi Formal Black Blazer,images/31742.jpg
19545,Men,Accessories,Gloves,Gloves,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Gloves,images/19545.jpg
19542,Men,Accessories,Gloves,Gloves,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Gloves,images/19542.jpg
2562,Women,Apparel,Bottomwear,Swimwear,Black,Fall,2012.0,Sports,Nabaiji Women Black Swimsuit,images/2562.jpg
43674,Women,Apparel,Dress,Jumpsuit,Blue,Summer,2012.0,Casual,French Connection Women Blue Playsuit,images/43674.jpg
1580,Women,Apparel,Bottomwear,Swimwear,Black,Fall,2010.0,Sports,Nabaiji Women Cross-back Swimsuit,images/1580.jpg
57079,Women,Apparel,Dress,Jumpsuit,Blue,Summer,2012.0,Casual,Elle Women Blue Jumpsuit,images/57079.jpg
57811,Women,Apparel,Dress,Jumpsuit,Purple,Fall,2012.0,Casual,United Colors of Benetton Women Purple  Jumpsuit,images/57811.jpg
37556,Girls,Accessories,Gloves,Gloves,Green,Summer,2012.0,Casual,Madagascar 3 Infant Girls Light Green Mittens,images/37556.jpg
43675,Women,Apparel,Dress,Jumpsuit,Pink,Summer,2012.0,Casual,French Connection Women Multi Coloured Playsuit,images/43675.jpg
57078,Women,Apparel,Dress,Jumpsuit,Black,Summer,2012.0,Casual,Elle Women Black Jumpsuit,images/57078.jpg
37557,Girls,Accessories,Gloves,Gloves,White,Summer,2012.0,Casual,Madagascar 3 Infant Girls White Mittens,images/37557.jpg
42970,Women,Apparel,Bottomwear,Swimwear,Black,Summer,2017.0,Casual,Amante Black Swimsuit WCSD04,images/42970.jpg
40427,Women,Apparel,Dress,Jumpsuit,Olive,Summer,2012.0,Casual,Tonga Women Beige Jumpsuit,images/40427.jpg
43666,Women,Apparel,Dress,Jumpsuit,Peach,Summer,2012.0,Casual,ONLY Women Peach Short Jumpsuit,images/43666.jpg
37519,Boys,Accessories,Gloves,Gloves,White,Summer,2012.0,Casual,Madagascar 3 Infant Boys White Mittens,images/37519.jpg
37517,Boys,Accessories,Gloves,Gloves,Yellow,Summer,2012.0,Casual,Madagascar 3 Infant Boys Yellow Mittens,images/37517.jpg
19441,Men,Accessories,Gloves,Gloves,Black,Summer,2012.0,Casual,Quiksilver Men Casual Black Gloves,images/19441.jpg
42971,Women,Apparel,Bottomwear,Swimwear,Pink,Summer,2017.0,Casual,Amante Pink & Blue Swimwear,images/42971.jpg
37542,Boys,Accessories,Gloves,Gloves,White,Summer,2012.0,Casual,Madagascar 3 Infant Boys White Mittens,images/37542.jpg
37518,Boys,Accessories,Gloves,Gloves,Blue,Summer,2012.0,Casual,Madagascar 3 Infant Boys Blue Mittens,images/37518.jpg
37204,Women,Apparel,Dress,Jumpsuit,Teal,Summer,2012.0,Casual,United Colors of Benetton Women Printed Teal Jumpsuit,images/37204.jpg
31733,Men,Apparel,Topwear,Blazers,Black,Summer,2012.0,Formal,Reid & Taylor Men Charcoal Grey Blazer,images/31733.jpg
31732,Men,Apparel,Topwear,Blazers,Brown,Summer,2012.0,Formal,Reid & Taylor Men Brown Blazer,images/31732.jpg
